text,font_size,bold,alignment,x,y,casing,page,label
•	 Formalizing and standardizing requests for sensitive data,11.0,1,left,65.36640167236328,371.4291687011719,lower,4,Body
"When sensitive data is required to meet a mutually agreed objective, donors should formalize and",11.0,0,centered,76.70740509033203,385.0801696777344,lower,4,Body
standardize their requests for such data. Requests should be made in writing and should specify,11.0,0,centered,76.70740509033203,398.2801818847656,lower,4,Body
"which data is requested, the format desired, and the intended use of the data. Donors should only",11.0,0,centered,76.70740509033203,411.4801940917969,lower,4,Body
request the information required to meet the specified purpose for which it is being requested and,11.0,0,centered,76.70740509033203,424.6802062988281,lower,4,Body
should indicate a timeline for destruction of the data. Humanitarian organisations should document,11.0,0,centered,76.70740509033203,437.8802185058594,lower,4,Body
all requests for data and ensure consistency in responding to these requests over time.,11.0,0,centered,76.70740509033203,451.0802307128906,lower,4,Body
•	 Investing in data management capacities of staff and organizations,11.0,1,left,65.36640167236328,477.02923583984375,lower,4,Body
Donors and humanitarian organizations should identify opportunities to invest in building data,11.0,0,centered,76.70740509033203,490.6802368164063,lower,4,Body
management expertise especially for non-technical staff. The donor community is uniquely positioned,11.0,0,centered,76.70740509033203,503.8802490234375,lower,4,Body
to encourage data responsibility by  providing additional  resources for training and capacity building.,11.0,0,centered,76.70740509033203,517.0802612304688,lower,4,Body
•	 Adopting common principles for donor data management,11.0,1,left,65.36640167236328,543.029296875,lower,4,Body
The sector already has a range of principles and commitments to inform different aspects of,11.0,0,centered,76.70740509033203,556.6802368164062,lower,4,Body
"humanitarian donorship. 15 However, these do not sufficiently address concerns related to data",11.0,0,left,76.70740509033203,569.8803100585938,lower,4,Body
responsibility. Donors and partners should engage in the development of common principles and,11.0,0,centered,76.70449829101562,583.0838012695312,lower,4,Body
"guidelines for donor data sharing to fill this gap. The Humanitarian Data and Trust Initiative , co-led",11.0,0,left,76.70449829101562,596.2838134765625,lower,4,Body
"by the Government of Switzerland, the ICRC, and the Centre, offers a platform to facilitate this process",11.0,0,centered,76.70449829101562,609.4838256835938,lower,4,Body
as part of its ongoing work to build trust through dialogue.,11.0,0,left,76.70449829101562,622.6837768554688,lower,4,Body
Organizations are encouraged to share their experience in responsible data sharing with donors with the,11.0,0,centered,54.022499084472656,649.0838012695312,lower,4,Body
Centre for Humanitarian Data via centrehumdata@un.org .,11.0,0,left,54.022499084472656,662.2838134765625,lower,4,Body
Purpose limitation,11.0,1,left,53.02149963378906,45.24981689453125,lower,4,H2
"The principle of purpose limitation requires that data is only collected for specified, explicit and legitimate",11.0,0,centered,53.02149963378906,58.90082931518555,lower,4,Body
"purposes, and that it not be processed further in a manner that would be incompatible with those",11.0,0,centered,53.02149963378906,72.10083770751953,lower,4,Body
purposes. 14 Even when donors specify legitimate reasons for requesting data in-line with the original,11.0,0,left,53.02149963378906,85.30084991455078,lower,4,Body
"purposes for which the data was collected (e.g. the delivery of humanitarian assistance), it can be difficult",11.0,0,centered,53.028099060058594,98.49671173095705,lower,4,Body
to ensure that the data will not be used for other purposes once shared. Data used out of context and for,11.0,0,centered,53.028099060058594,111.69672393798828,lower,4,Body
"purposes that are not known at the time of sharing, or retained past the intended retention for a defined",11.0,0,centered,53.028099060058594,124.89673614501952,lower,4,Body
"purpose represents a violation, even if unintended, of the data subjects’ rights.",11.0,0,left,53.028099060058594,138.0967559814453,lower,4,Body
THE CENTRE FOR HUMANITARIAN DATA,8.0,0,left,53.44820022583008,791.6342163085938,upper,5,Body
5,8.0,0,left,537.18701171875,791.611328125,lower,5,Body
DECEMBER 2020,8.0,0,centered,269.777099609375,791.673583984375,upper,5,Body
This project is co-funded,7.7,0,left,53.95270156860352,742.9625244140625,lower,5,Body
by the European Union,7.7,0,left,53.95270156860352,752.1425170898438,lower,5,Body
This document covers humanitarian aid activities implemented with the financial assistance of the,9.0,0,centered,145.4882049560547,683.4284057617188,lower,5,Body
"European Union. The views expressed herein should not be taken, in any way, to reflect the official opinion",9.0,0,centered,145.4882049560547,694.2284545898438,lower,5,Body
"of the European Union, and the European Commission is not responsible for any use that may be made of",9.0,0,centered,145.4882049560547,705.0284423828125,lower,5,Body
the information it contains.,9.0,0,left,145.4882049560547,715.8284301757812,lower,5,Body
COLLABORATORS: THE HUMANITARIAN POLICY GROUP AT ODI; INTERNATIONAL COMMITTEE OF THE RED CROSS;,10.0,0,left,53.393699645996094,544.3399047851562,upper,5,Body
"AND THE HUMAN SECURITY DIVISION, SWISS FEDERAL DEPARTMENT OF FOREIGN AFFAIRS.",10.0,0,left,53.393699645996094,556.3399047851562,upper,5,Body
"The Centre for Humanitarian Data ('the Center'), together with key partners, is publishing a series of eight",10.0,0,left,65.22440338134766,586.8989868164062,lower,5,Body
guidance notes on Data Responsibility in Humanitarian Action over the course of 2019 and 2020. The Guidance,10.0,0,centered,65.22440338134766,598.8989868164062,lower,5,Body
Note series follows the publication of the OCHA Data Responsibility Guidelines in March 2019. Through,10.0,0,left,65.22440338134766,610.8989868164062,lower,5,Body
"the series, the Centre aims to provide additional guidance on specific issues, processes and tools for data",10.0,0,centered,65.22440338134766,622.8989868164062,lower,5,Body
responsibility in practice. This series is made possible with the generous support of the Directorate-General for,10.0,0,centered,65.22440338134766,634.8989868164062,lower,5,Body
European Civil Protection and Humanitarian Aid Operations (DG ECHO).,10.0,0,left,65.22440338134766,646.8989868164062,lower,5,Body
"March 13, 2006 - New Study Reveals U.S. to Lose $785 Million, Canada $1.7 Billion Annually with WHTI",11.0,1,centered,45.34999847412109,10.971031188964844,lower,1,Body
"New Study Reveals U.S. to Lose $785 Million, Canada $1.7 Billion Annually with WHTI",12.0,1,centered,50.040000915527344,73.73200988769531,lower,1,H1
Slaughter Repeats Call for Cost-Benefit Analysis of Passport Initiative,10.0,1,left,50.040000915527344,91.00003814697266,lower,1,Body
"Washington, DC - Rep. Louise M. Slaughter (D-NY-28), Ranking Member of the House Rules",12.0,1,left,50.040000915527344,191.2320098876953,lower,1,Body
"Committee, today repeated her call for a cost-benefit analysis of the Department of Homeland",12.0,0,centered,42.79999923706055,206.4480133056641,lower,1,Body
Security's Western Hemisphere Travel Initiative (WHTI) following the release of a new study,12.0,0,centered,42.79999923706055,221.4480133056641,lower,1,Body
"from the BESTT Coalition (Borders for Economic Security, Trade and Tourism). The study",12.0,0,centered,42.79999923706055,236.4480133056641,lower,1,Body
concluded that the United States stands to lose $785 million annually if the WHTI is,12.0,0,centered,42.79999923706055,251.4480133056641,lower,1,Body
implemented in its current form.,12.0,0,left,42.79999923706055,266.4480285644531,lower,1,Body
&quot;This new study is only more evidence that the Travel Initiative is deeply flawed,12.0,1,centered,50.040000915527344,386.2320251464844,lower,1,Body
"and needs to be changed,&quot; Rep. Slaughter said. &quot;If we don't conduct a",12.0,1,left,42.79999923706055,401.2320251464844,lower,1,Body
"comprehensive economic analysis of this plan before ground is broken, we will simply",12.0,1,centered,42.79999923706055,416.2320251464844,lower,1,Body
be writing off the economic security of millions of Americans and Canadians. And they,12.0,1,centered,42.79999923706055,431.2320251464844,lower,1,Body
deserve better.&quot;,12.0,1,left,42.79999923706055,446.2320251464844,lower,1,Body
Rep. Slaughter was today joined by 20 New York Members of Congress in requesting that the,12.0,0,centered,42.79999923706055,566.447998046875,lower,1,Body
Office of Management and Budget (OMB) oversee the proposed analysis. She had previously,12.0,0,centered,42.79999923706055,581.447998046875,lower,1,Body
employed an Executive Order in a further attempt to force the federal government to study the,12.0,0,centered,42.79999923706055,596.447998046875,lower,1,Body
economic impact of its plan.,12.0,0,left,42.79999923706055,611.447998046875,lower,1,Body
The Conference Board of Canada confirmed BESTT's findings. It concluded that the WHTI,12.0,0,centered,42.79999923706055,731.447998046875,lower,1,Body
"would result in 3.5 million fewer nationwide crossings from Canada to the United States, and",12.0,0,centered,42.79999923706055,746.447998046875,lower,1,Body
1 / 2,8.0,0,left,524.8900146484375,801.81201171875,lower,1,Body
"March 13, 2006 - New Study Reveals U.S. to Lose $785 Million, Canada $1.7 Billion Annually with WHTI",11.0,1,centered,42.79999923706055,10.971031188964844,lower,2,Body
more than twice this number from the U.S. to Canada. In addition to the $785 million annually,12.0,0,centered,42.79999923706055,73.94801330566406,lower,2,Body
"lost by America, the Canadian economy would stand to lose $1.7 billion per year in revenue.",12.0,0,centered,42.79999923706055,88.94801330566406,lower,2,Body
The BESTT study used a Zogby International poll taken of individuals living in cities along the,12.0,0,centered,42.79999923706055,208.9480133056641,lower,2,Body
border. The poll found that such citizens would be less likely to visit the United States if they,12.0,0,centered,42.79999923706055,223.9480133056641,lower,2,Body
"were required to use a passport or another secure document at the border, a requirement of the",12.0,0,centered,42.79999923706055,238.9480133056641,lower,2,Body
WHTI. The study also revealed that:,12.0,0,left,42.79999923706055,253.9480133056641,lower,2,Body
-  Vacation is the top reason why Americans and Canadians travel to Canada and the,12.0,0,centered,45.34999847412109,358.9480285644531,lower,2,Body
"United States, respectively. Many poll respondents also said that they would not participate in a",12.0,0,centered,42.79999923706055,373.9480285644531,lower,2,Body
program requiring a new identification card for cross-border travel.,12.0,0,left,42.79999923706055,388.9480285644531,lower,2,Body
-  Most Canadian visitors to the United States travel more than 100 miles to get there. They,12.0,0,centered,45.34999847412109,403.9480285644531,lower,2,Body
are also two times as likely as American tourists to spend over $500 during their visit.,12.0,0,centered,42.79999923706055,418.9480285644531,lower,2,Body
"Consequently, their trips contribute significantly not just to border economies, but to a broader",12.0,0,centered,42.79999923706055,433.9480285644531,lower,2,Body
array of communities in both countries.,12.0,0,left,42.79999923706055,448.9480285644531,lower,2,Body
-  A majority of the poll's respondents said that they supported an enhanced driver's license,12.0,0,centered,45.34999847412109,463.9480285644531,lower,2,Body
"that could combine a normal license with a border crossing ID card, and that such a document",12.0,0,centered,42.79999923706055,478.9480285644531,lower,2,Body
